Country,State,Place,Address,Ratings,Reviews,Best_Time_to_Visit,Latitude,Longitude
France,Normandy,Random Place 1 - 1395,"Random Place 1 Road, Normandy, France",4.7,Great for photography!,Summer,22.200406,149.631347
France,Normandy,Random Place 1 - 3580,"Random Place 1 Road, Normandy, France",3.7,Loved the experience!,Summer,35.924122,-138.282112
France,Normandy,Random Place 1 - 2874,"Random Place 1 Road, Normandy, France",4.6,Highly recommended!,Winter,-69.532736,-71.297335
France,Normandy,Random Place 1 - 702,"Random Place 1 Road, Normandy, France",4.5,Breathtaking view!,Autumn,-13.762907,70.112096
France,Normandy,Random Place 1 - 304,"Random Place 1 Road, Normandy, France",4.1,Highly recommended!,Winter,4.750491,111.792949
France,Normandy,Random Place 1 - 4129,"Random Place 1 Road, Normandy, France",4.0,Breathtaking view!,Summer,-2.889173,172.619032
France,Normandy,Random Place 1 - 2516,"Random Place 1 Road, Normandy, France",4.1,Highly recommended!,Autumn,-54.188748,-15.159068
France,Normandy,Random Place 1 - 56,"Random Place 1 Road, Normandy, France",4.5,Amazing place to visit!,Summer,45.127262,-25.889467
France,Normandy,Random Place 1 - 4208,"Random Place 1 Road, Normandy, France",4.8,Amazing place to visit!,Spring,33.818167,-39.811335
France,Normandy,Random Place 1 - 608,"Random Place 1 Road, Normandy, France",4.1,A must-visit location!,Winter,-45.38976,-163.194483
France,Normandy,Random Place 1 - 1426,"Random Place 1 Road, Normandy, France",4.5,Highly recommended!,Spring,1.163303,-3.091244
France,Normandy,Random Place 1 - 1594,"Random Place 1 Road, Normandy, France",3.9,Loved the experience!,Autumn,-33.792988,134.362302
France,Normandy,Random Place 1 - 868,"Random Place 1 Road, Normandy, France",4.9,Peaceful and relaxing.,Summer,-79.545051,-158.131988
France,Normandy,Random Place 1 - 752,"Random Place 1 Road, Normandy, France",4.9,Highly recommended!,Autumn,29.600187,144.034579
France,Normandy,Random Place 1 - 984,"Random Place 1 Road, Normandy, France",4.1,Loved the experience!,Autumn,-77.983129,-87.483526
France,Normandy,Random Place 1 - 3491,"Random Place 1 Road, Normandy, France",3.9,A must-visit location!,Summer,-41.913013,109.39582
France,Normandy,Random Place 1 - 4883,"Random Place 1 Road, Normandy, France",4.5,Loved the experience!,Winter,69.556344,-123.286958
France,Normandy,Random Place 1 - 763,"Random Place 1 Road, Normandy, France",4.0,Highly recommended!,Spring,-47.804916,82.573585
France,Normandy,Random Place 1 - 1315,"Random Place 1 Road, Normandy, France",4.1,Breathtaking view!,Spring,61.23271,99.069317
France,Normandy,Random Place 1 - 4859,"Random Place 1 Road, Normandy, France",4.4,Peaceful and relaxing.,Spring,-12.396174,-155.807542
France,Normandy,Random Place 1 - 3844,"Random Place 1 Road, Normandy, France",4.9,Great for photography!,Summer,15.052598,42.135969
France,Normandy,Random Place 1 - 422,"Random Place 1 Road, Normandy, France",4.6,Peaceful and relaxing.,Summer,-2.419037,-166.073198
France,Normandy,Random Place 1 - 4379,"Random Place 1 Road, Normandy, France",4.0,Loved the experience!,Summer,-82.387771,154.551837
France,Normandy,Random Place 1 - 3511,"Random Place 1 Road, Normandy, France",4.0,Amazing place to visit!,Autumn,-1.391371,-172.363921
France,Normandy,Random Place 1 - 3592,"Random Place 1 Road, Normandy, France",4.9,Amazing place to visit!,Summer,-70.503744,165.792399
France,Normandy,Random Place 1 - 2418,"Random Place 1 Road, Normandy, France",3.8,Amazing place to visit!,Autumn,6.776442,10.262541
France,Normandy,Random Place 1 - 6,"Random Place 1 Road, Normandy, France",4.9,Peaceful and relaxing.,Spring,-41.185271,-65.397984
France,Normandy,Random Place 1 - 1736,"Random Place 1 Road, Normandy, France",4.1,Amazing place to visit!,Winter,-8.190302,-174.456727
France,Normandy,Random Place 1 - 3179,"Random Place 1 Road, Normandy, France",3.7,Loved the experience!,Autumn,52.086587,-86.625091
France,Normandy,Random Place 1 - 1112,"Random Place 1 Road, Normandy, France",3.7,A must-visit location!,Spring,-74.594228,56.326899
France,Normandy,Random Place 1 - 2881,"Random Place 1 Road, Normandy, France",5.0,Peaceful and relaxing.,Autumn,-13.998971,135.612522
France,Normandy,Random Place 1 - 588,"Random Place 1 Road, Normandy, France",4.5,Peaceful and relaxing.,Winter,-56.410039,-139.927649
France,Normandy,Random Place 1 - 2085,"Random Place 1 Road, Normandy, France",3.7,Breathtaking view!,Spring,2.323724,161.763928
France,Normandy,Random Place 1 - 1134,"Random Place 1 Road, Normandy, France",4.6,A must-visit location!,Winter,-55.476202,176.220873
France,Normandy,Random Place 1 - 3939,"Random Place 1 Road, Normandy, France",4.2,A must-visit location!,Autumn,68.136742,67.412298
France,Normandy,Random Place 1 - 4897,"Random Place 1 Road, Normandy, France",4.5,Great for photography!,Spring,-55.546867,8.650115
France,Normandy,Random Place 1 - 1513,"Random Place 1 Road, Normandy, France",4.9,A must-visit location!,Winter,41.111961,-155.672056
France,Normandy,Random Place 1 - 4474,"Random Place 1 Road, Normandy, France",3.9,Highly recommended!,Winter,86.104956,-13.662694
France,Normandy,Random Place 1 - 4137,"Random Place 1 Road, Normandy, France",3.6,Amazing place to visit!,Autumn,42.187071,71.673808
France,Normandy,Random Place 1 - 3412,"Random Place 1 Road, Normandy, France",4.0,Highly recommended!,Autumn,83.038669,-52.559043
France,Normandy,Random Place 1 - 4274,"Random Place 1 Road, Normandy, France",4.1,Amazing place to visit!,Winter,-45.185148,-132.285851
France,Normandy,Random Place 1 - 971,"Random Place 1 Road, Normandy, France",3.8,Loved the experience!,Summer,-70.389999,54.948216
France,Normandy,Random Place 1 - 1452,"Random Place 1 Road, Normandy, France",4.7,Amazing place to visit!,Autumn,80.903646,177.104997
France,Normandy,Random Place 1 - 4996,"Random Place 1 Road, Normandy, France",3.7,Peaceful and relaxing.,Spring,16.202027,-42.267545
France,Normandy,Random Place 1 - 4171,"Random Place 1 Road, Normandy, France",3.8,Highly recommended!,Summer,-89.525952,-122.270057
France,Normandy,Random Place 1 - 4260,"Random Place 1 Road, Normandy, France",4.5,Amazing place to visit!,Spring,5.082778,37.167886
France,Normandy,Random Place 1 - 659,"Random Place 1 Road, Normandy, France",4.6,A must-visit location!,Autumn,36.368049,8.11802
France,Normandy,Random Place 1 - 4986,"Random Place 1 Road, Normandy, France",4.7,Amazing place to visit!,Spring,39.534052,42.622337
France,Normandy,Random Place 1 - 3356,"Random Place 1 Road, Normandy, France",3.7,Breathtaking view!,Spring,-70.390503,-121.321422
France,Normandy,Random Place 1 - 4979,"Random Place 1 Road, Normandy, France",4.8,Amazing place to visit!,Spring,63.718631,17.285156
France,Normandy,Random Place 1 - 2643,"Random Place 1 Road, Normandy, France",3.9,Breathtaking view!,Autumn,-21.346476,44.102143
France,Normandy,Random Place 1 - 4443,"Random Place 1 Road, Normandy, France",4.2,Loved the experience!,Spring,-35.315813,90.456442
France,Normandy,Random Place 1 - 2000,"Random Place 1 Road, Normandy, France",4.6,Breathtaking view!,Summer,-19.367054,-85.012636
France,Normandy,Random Place 1 - 2662,"Random Place 1 Road, Normandy, France",3.6,Amazing place to visit!,Winter,-0.339324,58.718219
France,Normandy,Random Place 1 - 1147,"Random Place 1 Road, Normandy, France",3.8,Loved the experience!,Autumn,57.286278,-152.910094
France,Normandy,Random Place 1 - 3603,"Random Place 1 Road, Normandy, France",4.9,Amazing place to visit!,Autumn,20.270978,-152.136764
France,Normandy,Random Place 1 - 4592,"Random Place 1 Road, Normandy, France",4.1,Highly recommended!,Autumn,67.25391,-70.599534
France,Normandy,Random Place 1 - 322,"Random Place 1 Road, Normandy, France",4.9,A must-visit location!,Autumn,33.997562,120.387689
France,Normandy,Random Place 1 - 121,"Random Place 1 Road, Normandy, France",4.6,Peaceful and relaxing.,Winter,-60.766269,109.740819
France,Normandy,Random Place 1 - 4481,"Random Place 1 Road, Normandy, France",4.4,Amazing place to visit!,Spring,83.707584,-122.516649
France,Normandy,Random Place 1 - 1944,"Random Place 1 Road, Normandy, France",4.7,Highly recommended!,Summer,83.408152,-150.495473
France,Normandy,Random Place 1 - 3827,"Random Place 1 Road, Normandy, France",4.5,Amazing place to visit!,Spring,-1.339242,-161.706425
France,Normandy,Random Place 1 - 1987,"Random Place 1 Road, Normandy, France",4.4,Peaceful and relaxing.,Autumn,-38.456567,-129.083855
France,Normandy,Random Place 1 - 694,"Random Place 1 Road, Normandy, France",4.7,A must-visit location!,Spring,22.746987,-66.685566
France,Normandy,Random Place 1 - 109,"Random Place 1 Road, Normandy, France",3.7,Amazing place to visit!,Autumn,55.972759,-54.491061
France,Normandy,Random Place 1 - 1962,"Random Place 1 Road, Normandy, France",3.9,Peaceful and relaxing.,Summer,-3.048142,31.134149
France,Normandy,Random Place 2 - 1346,"Random Place 2 Road, Normandy, France",4.8,Peaceful and relaxing.,Winter,-77.635198,-6.379108
France,Normandy,Random Place 2 - 3659,"Random Place 2 Road, Normandy, France",4.8,A must-visit location!,Winter,38.527986,151.844719
France,Normandy,Random Place 2 - 1776,"Random Place 2 Road, Normandy, France",4.8,Breathtaking view!,Summer,-7.790275,13.490527
France,Normandy,Random Place 2 - 997,"Random Place 2 Road, Normandy, France",4.1,Breathtaking view!,Autumn,-49.889156,-86.085219
France,Normandy,Random Place 2 - 12,"Random Place 2 Road, Normandy, France",4.9,Breathtaking view!,Autumn,-73.771225,-49.075283
France,Normandy,Random Place 2 - 4752,"Random Place 2 Road, Normandy, France",4.0,Amazing place to visit!,Autumn,53.661809,179.614085
France,Normandy,Random Place 2 - 3664,"Random Place 2 Road, Normandy, France",4.3,Peaceful and relaxing.,Summer,41.642633,158.381362
France,Normandy,Random Place 2 - 4381,"Random Place 2 Road, Normandy, France",4.5,Breathtaking view!,Summer,-27.537953,43.63121
France,Normandy,Random Place 2 - 2243,"Random Place 2 Road, Normandy, France",3.5,Loved the experience!,Autumn,74.526013,140.818317
France,Normandy,Random Place 2 - 2240,"Random Place 2 Road, Normandy, France",4.1,A must-visit location!,Summer,-45.977929,-167.974821
France,Normandy,Random Place 2 - 11,"Random Place 2 Road, Normandy, France",4.6,Highly recommended!,Autumn,24.750159,101.543715
France,Normandy,Random Place 2 - 1168,"Random Place 2 Road, Normandy, France",3.6,Highly recommended!,Spring,79.62343,-94.651551
France,Normandy,Random Place 2 - 293,"Random Place 2 Road, Normandy, France",4.1,Great for photography!,Winter,81.056302,-32.240489
France,Normandy,Random Place 2 - 2711,"Random Place 2 Road, Normandy, France",4.5,Breathtaking view!,Spring,-69.622857,110.412195
France,Normandy,Random Place 2 - 1154,"Random Place 2 Road, Normandy, France",3.9,Amazing place to visit!,Summer,-35.469006,91.573771
France,Normandy,Random Place 2 - 1478,"Random Place 2 Road, Normandy, France",3.7,Peaceful and relaxing.,Winter,-65.822244,104.319272
France,Normandy,Random Place 2 - 2645,"Random Place 2 Road, Normandy, France",3.5,Amazing place to visit!,Summer,21.975869,169.392653
France,Normandy,Random Place 2 - 1372,"Random Place 2 Road, Normandy, France",4.0,Amazing place to visit!,Summer,5.655206,60.94789
France,Normandy,Random Place 2 - 417,"Random Place 2 Road, Normandy, France",4.8,Breathtaking view!,Spring,30.048935,-81.036355
France,Normandy,Random Place 2 - 3999,"Random Place 2 Road, Normandy, France",4.9,Peaceful and relaxing.,Autumn,-10.722764,-120.647964
France,Normandy,Random Place 2 - 588,"Random Place 2 Road, Normandy, France",3.7,Breathtaking view!,Spring,78.646357,-153.789348
France,Normandy,Random Place 2 - 4486,"Random Place 2 Road, Normandy, France",3.8,Amazing place to visit!,Summer,-79.470043,1.557491
France,Normandy,Random Place 2 - 2425,"Random Place 2 Road, Normandy, France",4.7,Loved the experience!,Winter,63.474686,53.191834
France,Normandy,Random Place 2 - 3901,"Random Place 2 Road, Normandy, France",3.9,Breathtaking view!,Winter,-59.91137,54.478808
France,Normandy,Random Place 2 - 2566,"Random Place 2 Road, Normandy, France",4.3,Breathtaking view!,Summer,-3.331783,-143.887026
France,Normandy,Random Place 2 - 4110,"Random Place 2 Road, Normandy, France",3.9,Breathtaking view!,Autumn,16.321943,-126.053616
France,Normandy,Random Place 2 - 3327,"Random Place 2 Road, Normandy, France",4.8,Breathtaking view!,Summer,-19.654972,25.087594
France,Normandy,Random Place 2 - 2163,"Random Place 2 Road, Normandy, France",4.3,Highly recommended!,Spring,-19.19826,141.034591
France,Normandy,Random Place 2 - 3691,"Random Place 2 Road, Normandy, France",4.6,Amazing place to visit!,Winter,-76.391036,-177.568527
France,Normandy,Random Place 2 - 3177,"Random Place 2 Road, Normandy, France",3.7,Great for photography!,Spring,-80.845267,86.544383
France,Normandy,Random Place 2 - 1334,"Random Place 2 Road, Normandy, France",4.9,Loved the experience!,Spring,87.042637,-20.031513
France,Normandy,Random Place 2 - 2180,"Random Place 2 Road, Normandy, France",4.2,Highly recommended!,Spring,-60.580422,-103.780157
France,Normandy,Random Place 2 - 2327,"Random Place 2 Road, Normandy, France",4.1,Breathtaking view!,Autumn,-43.090915,23.553466
France,Normandy,Random Place 2 - 3084,"Random Place 2 Road, Normandy, France",4.6,A must-visit location!,Winter,-47.98685,138.174683
France,Normandy,Random Place 2 - 38,"Random Place 2 Road, Normandy, France",3.9,Loved the experience!,Summer,21.623797,150.169144
France,Normandy,Random Place 2 - 805,"Random Place 2 Road, Normandy, France",4.3,Peaceful and relaxing.,Autumn,80.247888,-33.690742
France,Normandy,Random Place 2 - 4751,"Random Place 2 Road, Normandy, France",4.3,Peaceful and relaxing.,Summer,80.000654,-6.159121
France,Normandy,Random Place 2 - 77,"Random Place 2 Road, Normandy, France",3.9,Great for photography!,Summer,-55.733811,-127.541228
France,Normandy,Random Place 2 - 1683,"Random Place 2 Road, Normandy, France",4.7,Highly recommended!,Winter,82.929319,20.62594
France,Normandy,Random Place 2 - 4725,"Random Place 2 Road, Normandy, France",4.3,Highly recommended!,Autumn,-78.062534,35.20353
France,Normandy,Random Place 2 - 3702,"Random Place 2 Road, Normandy, France",4.8,Highly recommended!,Summer,-65.357873,9.637515
France,Normandy,Random Place 2 - 3655,"Random Place 2 Road, Normandy, France",4.1,A must-visit location!,Spring,27.242975,-127.372487
France,Normandy,Random Place 2 - 4773,"Random Place 2 Road, Normandy, France",4.5,Loved the experience!,Autumn,44.41863,-174.692189
France,Normandy,Random Place 2 - 3937,"Random Place 2 Road, Normandy, France",4.9,Peaceful and relaxing.,Winter,-16.363153,101.779234
France,Normandy,Random Place 2 - 833,"Random Place 2 Road, Normandy, France",3.8,Peaceful and relaxing.,Summer,-49.250497,130.612076
France,Normandy,Random Place 2 - 1333,"Random Place 2 Road, Normandy, France",3.7,Amazing place to visit!,Winter,56.764015,15.563025
France,Normandy,Random Place 2 - 4797,"Random Place 2 Road, Normandy, France",4.2,Peaceful and relaxing.,Spring,-38.19058,-112.158004
France,Normandy,Random Place 2 - 1184,"Random Place 2 Road, Normandy, France",4.8,Breathtaking view!,Winter,-31.693192,-155.86091
France,Normandy,Random Place 2 - 1581,"Random Place 2 Road, Normandy, France",4.0,Loved the experience!,Summer,-86.809119,-171.256802
France,Normandy,Random Place 2 - 274,"Random Place 2 Road, Normandy, France",3.7,A must-visit location!,Spring,-1.358205,-67.791082
France,Normandy,Random Place 2 - 276,"Random Place 2 Road, Normandy, France",4.6,Amazing place to visit!,Spring,-4.376906,-151.761977
France,Normandy,Random Place 2 - 2313,"Random Place 2 Road, Normandy, France",4.5,A must-visit location!,Summer,88.006496,-161.517278
France,Normandy,Random Place 2 - 508,"Random Place 2 Road, Normandy, France",4.4,Peaceful and relaxing.,Autumn,-73.14091,-152.736817
France,Normandy,Random Place 2 - 1960,"Random Place 2 Road, Normandy, France",4.1,Loved the experience!,Summer,64.038426,75.430056
France,Normandy,Random Place 2 - 4934,"Random Place 2 Road, Normandy, France",4.7,A must-visit location!,Autumn,-26.807883,14.492755
France,Normandy,Random Place 2 - 4206,"Random Place 2 Road, Normandy, France",4.5,Amazing place to visit!,Winter,-89.337272,-97.38541
France,Normandy,Random Place 2 - 2200,"Random Place 2 Road, Normandy, France",4.3,Highly recommended!,Winter,-5.333139,35.669381
France,Normandy,Random Place 2 - 4541,"Random Place 2 Road, Normandy, France",4.6,Great for photography!,Winter,-28.13051,106.456615
France,Normandy,Random Place 2 - 2757,"Random Place 2 Road, Normandy, France",4.3,Peaceful and relaxing.,Spring,-27.802403,-51.771459
France,Normandy,Random Place 2 - 4061,"Random Place 2 Road, Normandy, France",4.3,Breathtaking view!,Winter,-68.090945,73.258061
France,Normandy,Random Place 2 - 4361,"Random Place 2 Road, Normandy, France",4.5,Peaceful and relaxing.,Summer,1.763139,96.682791
France,Normandy,Random Place 2 - 3155,"Random Place 2 Road, Normandy, France",3.8,Breathtaking view!,Spring,-75.486559,-68.229168
France,Normandy,Random Place 2 - 3362,"Random Place 2 Road, Normandy, France",3.9,Breathtaking view!,Winter,-82.417401,-53.199173
France,Normandy,Random Place 2 - 3214,"Random Place 2 Road, Normandy, France",3.7,Peaceful and relaxing.,Spring,-24.5393,-177.187237
France,Normandy,Random Place 2 - 3305,"Random Place 2 Road, Normandy, France",4.3,Loved the experience!,Winter,-26.540612,106.333108
France,Normandy,Random Place 2 - 1692,"Random Place 2 Road, Normandy, France",4.2,A must-visit location!,Autumn,79.432523,129.913501
France,Normandy,Random Place 2 - 100,"Random Place 2 Road, Normandy, France",3.7,A must-visit location!,Autumn,-50.765671,-167.873664
France,Normandy,Random Place 2 - 3889,"Random Place 2 Road, Normandy, France",3.9,Peaceful and relaxing.,Summer,87.969519,5.019728
France,Normandy,Random Place 2 - 1742,"Random Place 2 Road, Normandy, France",3.8,A must-visit location!,Spring,12.611342,20.722274
France,Normandy,Random Place 2 - 2743,"Random Place 2 Road, Normandy, France",4.1,Breathtaking view!,Spring,-80.943248,134.219115
France,Normandy,Random Place 2 - 2702,"Random Place 2 Road, Normandy, France",4.2,Amazing place to visit!,Winter,-17.198658,-64.424172
France,Normandy,Random Place 2 - 2656,"Random Place 2 Road, Normandy, France",4.9,Peaceful and relaxing.,Winter,75.745357,77.095615
France,Normandy,Random Place 2 - 4511,"Random Place 2 Road, Normandy, France",4.0,Peaceful and relaxing.,Spring,16.370831,-151.674031
France,Normandy,Random Place 2 - 674,"Random Place 2 Road, Normandy, France",3.5,Highly recommended!,Winter,-9.908743,151.4245
France,Normandy,Random Place 2 - 57,"Random Place 2 Road, Normandy, France",4.7,Amazing place to visit!,Summer,-76.03859,108.407857
France,Normandy,Random Place 2 - 4569,"Random Place 2 Road, Normandy, France",4.9,Highly recommended!,Summer,27.208638,70.905079
